stagione,data,partita,arbitro,mercato,quota,prob_%,edge_%,stake_€,esito,profitto_€
2025-26,2025-11-09T00:00:00.000,Atalanta vs Sassuolo,—,Over 2.5 Gol,1.71,75,28.3,49.75,✓ Vinta,35.32
2025-26,2025-11-09T00:00:00.000,Genoa vs Fiorentina,—,Over 2.5 Gol,2.56,46.6,19.3,15.5,✓ Vinta,24.18
2025-26,2025-11-09T00:00:00.000,Inter vs Lazio,—,2 - Vittoria Ospite,7.78,18.6,44.4,8.18,✗ Persa,-8.18
2025-26,2025-11-09T00:00:00.000,Inter vs Lazio,—,X - Pareggio,5.69,24.5,39.4,10.49,✗ Persa,-10.49
2025-26,2025-11-22T00:00:00.000,Fiorentina vs Juventus,—,X - Pareggio,3.47,39.1,35.7,18.07,✓ Vinta,44.63
2025-26,2025-11-22T00:00:00.000,Fiorentina vs Juventus,—,1 - Vittoria Casa,3.94,29.4,15.7,6.69,✗ Persa,-6.69
2025-26,2025-11-22T00:00:00.000,Udinese vs Bologna,—,Over 2.5 Gol,2.38,52,23.7,21.49,✓ Vinta,29.66
2025-26,2025-11-22T00:00:00.000,Cagliari vs Genoa,—,Over 2.5 Gol,2.81,41.5,16.7,11.56,✓ Vinta,20.92
2025-26,2025-11-23T00:00:00.000,Verona vs Parma,—,2 - Vittoria Ospite,3.59,37.6,34.9,16.82,✓ Vinta,43.56
2025-26,2025-11-23T00:00:00.000,Cremonese vs Roma,—,Over 2.5 Gol,2.14,55.1,17.9,19.59,✓ Vinta,22.33
2025-26,2025-11-28T00:00:00.000,Como vs Sassuolo,—,Over 2.5 Gol,1.99,61.2,21.8,27.55,✗ Persa,-27.55
2025-26,2025-11-29T00:00:00.000,Juventus vs Cagliari,—,2 - Vittoria Ospite,9.97,17.9,78,10.87,✗ Persa,-10.87
2025-26,2025-11-29T00:00:00.000,Juventus vs Cagliari,—,X - Pareggio,5.44,25.6,39.2,11.03,✗ Persa,-11.03
2025-26,2025-11-29T00:00:00.000,Milan vs Lazio,—,2 - Vittoria Ospite,5.67,25.1,42.4,11.36,✗ Persa,-11.36
2025-26,2025-11-29T00:00:00.000,Milan vs Lazio,—,Over 2.5 Gol,2.2,57.7,26.9,28.03,✗ Persa,-28.03
2025-26,2025-11-29T00:00:00.000,Parma vs Udinese,—,1 - Vittoria Casa,2.77,43.8,21.3,15.07,✗ Persa,-15.07
2025-26,2025-11-30T00:00:00.000,Roma vs Napoli,—,X - Pareggio,2.92,43.3,26.3,17.13,✗ Persa,-17.13
2025-26,2025-11-30T00:00:00.000,Roma vs Napoli,—,Under 2.5 Gol,1.54,75.6,16.5,38.16,✓ Vinta,20.61
2025-26,2025-12-01T00:00:00.000,Bologna vs Cremonese,—,Over 2.5 Gol,2.13,64.3,36.9,40.85,✓ Vinta,46.16
2025-26,2025-12-06T00:00:00.000,Sassuolo vs Fiorentina,—,2 - Vittoria Ospite,2.51,56.9,42.8,35.42,✗ Persa,-35.42
2025-26,2025-12-06T00:00:00.000,Sassuolo vs Fiorentina,—,Over 2.5 Gol,2.16,66,42.5,45.85,✓ Vinta,53.19
2025-26,2025-12-06T00:00:00.000,Inter vs Como,—,2 - Vittoria Ospite,6.34,18.6,18.1,4.23,✗ Persa,-4.23
2025-26,2025-12-07T00:00:00.000,Lazio vs Bologna,—,Over 2.5 Gol,2.6,55.3,43.8,34.23,✗ Persa,-34.23
2025-26,2025-12-07T00:00:00.000,Napoli vs Juventus,—,X - Pareggio,2.97,41.3,22.7,14.43,✗ Persa,-14.43
2025-26,2025-12-08T00:00:00.000,Udinese vs Genoa,—,2 - Vittoria Ospite,3.32,37.4,24.2,13.06,✓ Vinta,30.3
2025-26,2025-12-08T00:00:00.000,Torino vs Milan,—,1 - Vittoria Casa,4.89,24.2,18.5,5.94,✗ Persa,-5.94
2025-26,2025-12-13T00:00:00.000,Atalanta vs Cagliari,—,X - Pareggio,5.48,23.3,27.8,7.76,✗ Persa,-7.76
2025-26,2025-12-13T00:00:00.000,Atalanta vs Cagliari,—,2 - Vittoria Ospite,8.72,13.9,20.8,3.37,✗ Persa,-3.37
2025-26,2025-12-14T00:00:00.000,Milan vs Sassuolo,—,Over 2.5 Gol,1.85,71.4,32,47.1,✓ Vinta,40.04
2025-26,2025-12-14T00:00:00.000,Genoa vs Inter,—,X - Pareggio,4.38,27.6,21.1,7.8,✗ Persa,-7.8
2025-26,2025-12-14T00:00:00.000,Genoa vs Inter,—,1 - Vittoria Casa,6.67,20.7,37.8,8.33,✗ Persa,-8.33
2025-26,2025-12-20T00:00:00.000,Lazio vs Cremonese,—,Over 2.5 Gol,2.09,62.4,30.4,34.9,✗ Persa,-34.9
2025-26,2025-12-20T00:00:00.000,Juventus vs Roma,—,X - Pareggio,3.31,40.9,35.3,19.11,✗ Persa,-19.11
2025-26,2025-12-20T00:00:00.000,Juventus vs Roma,—,2 - Vittoria Ospite,4.34,30.7,33.3,12.45,✗ Persa,-12.45
2025-26,2025-12-21T00:00:00.000,Sassuolo vs Torino,—,2 - Vittoria Ospite,3.38,39.6,33.8,17.73,✓ Vinta,42.2
2025-26,2025-12-21T00:00:00.000,Fiorentina vs Udinese,—,Over 2.5 Gol,2.17,54.8,18.8,20.13,✓ Vinta,23.55
2025-26,2025-12-21T00:00:00.000,Fiorentina vs Udinese,—,1 - Vittoria Casa,2.27,53.8,22,21.67,✓ Vinta,27.52
2025-26,2025-12-27T00:00:00.000,Parma vs Fiorentina,—,Over 2.5 Gol,2.3,50.9,17,16.3,✗ Persa,-16.3
2025-26,2025-12-27T00:00:00.000,Torino vs Cagliari,—,2 - Vittoria Ospite,4.26,29.1,24.1,9.23,✓ Vinta,30.09
2025-26,2025-12-27T00:00:00.000,Udinese vs Lazio,—,Over 2.5 Gol,2.37,50,18.5,16.89,✗ Persa,-16.89
2025-26,2025-12-28T00:00:00.000,Milan vs Verona,—,X - Pareggio,4.98,25.5,27.1,8.52,✗ Persa,-8.52
2025-26,2025-12-28T00:00:00.000,Milan vs Verona,—,2 - Vittoria Ospite,8.81,13.2,16.6,2.65,✗ Persa,-2.65
2025-26,2025-12-28T00:00:00.000,Bologna vs Sassuolo,—,Over 2.5 Gol,2.03,66.8,35.5,43.11,✗ Persa,-43.11
2025-26,2025-12-28T00:00:00.000,Atalanta vs Inter,—,X - Pareggio,3.64,38.2,38.9,18.42,✗ Persa,-18.42
2025-26,2026-01-02T00:00:00.000,Cagliari vs Milan,—,Over 2.5 Gol,2.13,56.5,20.4,22.51,✗ Persa,-22.51
2025-26,2026-01-02T00:00:00.000,Cagliari vs Milan,—,1 - Vittoria Casa,6.25,24.1,50.7,12.08,✗ Persa,-12.08
2025-26,2026-01-03T00:00:00.000,Sassuolo vs Parma,—,2 - Vittoria Ospite,4.67,40.9,90.8,30.92,✗ Persa,-30.92
2025-26,2026-01-03T00:00:00.000,Sassuolo vs Parma,—,Over 2.5 Gol,2.18,53.9,17.6,18.65,✗ Persa,-18.65
2025-26,2026-01-03T00:00:00.000,Juventus vs Lecce,—,2 - Vittoria Ospite,12.37,13.4,65.2,7.16,✗ Persa,-7.16
2025-26,2026-01-03T00:00:00.000,Juventus vs Lecce,—,X - Pareggio,5.77,26.8,54.5,14.29,✓ Vinta,68.16
2025-26,2026-01-03T00:00:00.000,Juventus vs Lecce,—,Under 2.5 Gol,2.05,62.7,28.5,33.89,✓ Vinta,35.58
2025-26,2026-01-04T00:00:00.000,Fiorentina vs Cremonese,—,Over 2.5 Gol,2.05,65.9,35,41.71,✗ Persa,-41.71
2025-26,2026-01-04T00:00:00.000,Fiorentina vs Cremonese,—,1 - Vittoria Casa,1.79,65.1,16.6,26.21,✓ Vinta,20.71
2025-26,2026-01-04T00:00:00.000,Inter vs Bologna,—,2 - Vittoria Ospite,8.05,18.2,46.5,8.25,✗ Persa,-8.25
2025-26,2026-01-04T00:00:00.000,Inter vs Bologna,—,X - Pareggio,5.18,24.5,27,8.07,✗ Persa,-8.07
2025-26,2026-01-04T00:00:00.000,Verona vs Torino,—,Under 2.5 Gol,1.57,75.4,18.4,40.25,✗ Persa,-40.25
2025-26,2026-01-06T00:00:00.000,Sassuolo vs Juventus,—,Over 2.5 Gol,2.01,58.7,18.1,22.38,✓ Vinta,22.6
2025-26,2026-01-07T00:00:00.000,Bologna vs Atalanta,—,Over 2.5 Gol,2.03,59.2,20.1,24.38,✗ Persa,-24.38
2025-26,2026-01-07T00:00:00.000,Bologna vs Atalanta,—,2 - Vittoria Ospite,2.68,44,17.8,13.25,✓ Vinta,22.26
2025-26,2026-01-07T00:00:00.000,Napoli vs Verona,—,X - Pareggio,5.19,27.3,41.6,12.42,✓ Vinta,52.04
2025-26,2026-01-07T00:00:00.000,Napoli vs Verona,—,Under 2.5 Gol,1.83,64.4,17.9,26.95,✗ Persa,-26.95
2025-26,2026-01-07T00:00:00.000,Lazio vs Fiorentina,—,Over 2.5 Gol,2.39,55,31.4,28.26,✓ Vinta,39.28
2025-26,2026-01-07T00:00:00.000,Parma vs Inter,—,X - Pareggio,5.1,24.5,25,7.63,✗ Persa,-7.63
2025-26,2026-01-07T00:00:00.000,Parma vs Inter,—,1 - Vittoria Casa,8.16,17.6,43.2,7.55,✗ Persa,-7.55
2025-26,2026-01-08T00:00:00.000,Cremonese vs Cagliari,—,2 - Vittoria Ospite,3.26,42.2,37.5,20.74,✗ Persa,-20.74
2025-26,2026-01-08T00:00:00.000,Cremonese vs Cagliari,—,Over 2.5 Gol,2.38,53.3,26.8,24.26,✓ Vinta,33.48
2025-26,2026-01-08T00:00:00.000,Milan vs Genoa,—,2 - Vittoria Ospite,8.31,19.9,65.2,11.15,✗ Persa,-11.15
2025-26,2026-01-08T00:00:00.000,Milan vs Genoa,—,X - Pareggio,4.47,26.2,17.3,6.24,✓ Vinta,21.65
2025-26,2026-01-10T00:00:00.000,Como vs Bologna,—,2 - Vittoria Ospite,4.24,30.5,29.5,11.38,✗ Persa,-11.38
2025-26,2026-01-10T00:00:00.000,Roma vs Sassuolo,—,Over 2.5 Gol,2.06,60.7,25.1,29.64,✗ Persa,-29.64
2025-26,2026-01-11T00:00:00.000,Fiorentina vs Milan,—,Over 2.5 Gol,2.05,59.1,21.1,25.07,✗ Persa,-25.07
2025-26,2026-01-11T00:00:00.000,Fiorentina vs Milan,—,1 - Vittoria Casa,3.89,34.5,34.2,14.79,✗ Persa,-14.79
2025-26,2026-01-11T00:00:00.000,Inter vs Napoli,—,X - Pareggio,3.64,41.2,50,23.66,✓ Vinta,62.46
2025-26,2026-01-11T00:00:00.000,Inter vs Napoli,—,Under 2.5 Gol,1.79,66.1,18.3,29.02,✗ Persa,-29.02
2025-26,2026-01-11T00:00:00.000,Inter vs Napoli,—,2 - Vittoria Ospite,5.22,22.6,17.9,5.31,✗ Persa,-5.31
2025-26,2026-01-12T00:00:00.000,Genoa vs Cagliari,—,2 - Vittoria Ospite,4.44,26.5,17.5,6.34,✗ Persa,-6.34
2025-26,2026-01-12T00:00:00.000,Juventus vs Cremonese,—,X - Pareggio,6.33,20.6,30.5,7.14,✗ Persa,-7.14
2025-26,2026-01-12T00:00:00.000,Juventus vs Cremonese,—,2 - Vittoria Ospite,11.48,10.6,21.4,2.55,✗ Persa,-2.55
2025-26,2026-01-14T00:00:00.000,Napoli vs Parma,—,2 - Vittoria Ospite,10.3,14.2,45.8,6.15,✗ Persa,-6.15
2025-26,2026-01-14T00:00:00.000,Napoli vs Parma,—,X - Pareggio,5.33,26.9,43.2,12.48,✓ Vinta,54.04
2025-26,2026-01-14T00:00:00.000,Napoli vs Parma,—,Under 2.5 Gol,1.96,61.6,20.8,27.03,✓ Vinta,25.95
2025-26,2026-01-14T00:00:00.000,Inter vs Lecce,—,X - Pareggio,9.03,20.8,88.3,13.74,✗ Persa,-13.74
2025-26,2026-01-14T00:00:00.000,Inter vs Lecce,—,2 - Vittoria Ospite,20.01,8.1,61.4,4.04,✗ Persa,-4.04
2025-26,2026-01-14T00:00:00.000,Inter vs Lecce,—,Under 2.5 Gol,2.67,52.1,39,29.19,✓ Vinta,48.75
2025-26,2026-01-17T00:00:00.000,Napoli vs Sassuolo,—,Over 2.5 Gol,2.03,57,15.8,19.12,✗ Persa,-19.12
2025-26,2026-01-17T00:00:00.000,Cagliari vs Juventus,—,X - Pareggio,4.2,28.6,20.2,7.9,✗ Persa,-7.9
2025-26,2026-01-17T00:00:00.000,Cagliari vs Juventus,—,1 - Vittoria Casa,6.25,25.8,61.5,14.64,✓ Vinta,76.86
2025-26,2026-01-18T00:00:00.000,Bologna vs Fiorentina,—,X - Pareggio,3.3,38.1,25.7,13.95,✗ Persa,-13.95
2025-26,2026-01-18T00:00:00.000,Torino vs Roma,—,Under 2.5 Gol,1.67,69.5,16,29.9,✓ Vinta,20.03
2025-26,2026-01-18T00:00:00.000,Milan vs Lecce,—,2 - Vittoria Ospite,13,14.6,90.3,9.41,✗ Persa,-9.41
2025-26,2026-01-18T00:00:00.000,Milan vs Lecce,—,X - Pareggio,5,27.5,37.6,11.76,✗ Persa,-11.76
2025-26,2026-01-19T00:00:00.000,Lazio vs Como,—,Over 2.5 Gol,2.38,50,18.9,17.13,✓ Vinta,23.64
2025-26,2026-01-24T00:00:00.000,Como vs Torino,—,2 - Vittoria Ospite,6,22.3,34,8.5,✗ Persa,-8.5
2025-26,2026-01-24T00:00:00.000,Como vs Torino,—,X - Pareggio,3.75,30.7,15.3,6.95,✗ Persa,-6.95
2025-26,2026-01-24T00:00:00.000,Fiorentina vs Cagliari,—,2 - Vittoria Ospite,5.75,21,20.5,5.4,✓ Vinta,25.65
2025-26,2026-01-25T00:00:00.000,Sassuolo vs Cremonese,—,2 - Vittoria Ospite,4.2,32,34.5,13.46,✗ Persa,-13.46
2025-26,2026-01-25T00:00:00.000,Sassuolo vs Cremonese,—,Over 2.5 Gol,2.2,59.1,30,31.29,✗ Persa,-31.29
2025-26,2026-01-25T00:00:00.000,Atalanta vs Parma,—,2 - Vittoria Ospite,7.5,15.7,17.4,3.34,✗ Persa,-3.34
2025-26,2026-01-25T00:00:00.000,Atalanta vs Parma,—,X - Pareggio,4.5,25.9,16.4,5.87,✗ Persa,-5.87
2025-26,2026-01-25T00:00:00.000,Juventus vs Napoli,—,X - Pareggio,3.2,42.2,35,19.89,✗ Persa,-19.89
2025-26,2026-01-25T00:00:00.000,Juventus vs Napoli,—,2 - Vittoria Ospite,4,32.7,31,12.9,✗ Persa,-12.9
2025-26,2026-01-25T00:00:00.000,Roma vs Milan,—,X - Pareggio,3.1,37.7,16.7,9.95,✓ Vinta,20.89
2025-26,2026-01-25T00:00:00.000,Roma vs Milan,—,1 - Vittoria Casa,2.63,44,15.7,12.06,✗ Persa,-12.06
2025-26,2026-01-30T00:00:00.000,Lazio vs Genoa,—,Over 2.5 Gol,3,45.1,35.2,22.01,✓ Vinta,44.02
2025-26,2026-02-01T00:00:00.000,Como vs Atalanta,—,2 - Vittoria Ospite,3.2,45.7,46.1,26.19,✗ Persa,-26.19
2025-26,2026-02-01T00:00:00.000,Parma vs Juventus,—,X - Pareggio,4.33,29.3,26.8,10.06,✗ Persa,-10.06
2025-26,2026-02-01T00:00:00.000,Parma vs Juventus,—,1 - Vittoria Casa,7.5,26.7,99.9,19.21,✗ Persa,-19.21
2025-26,2026-02-03T00:00:00.000,Bologna vs Milan,—,Over 2.5 Gol,2.1,59.4,24.8,28.14,✓ Vinta,30.95
2025-26,2026-02-08T00:00:00.000,Bologna vs Parma,—,2 - Vittoria Ospite,5.75,23.6,35.7,9.39,✓ Vinta,44.6
2025-26,2026-02-08T00:00:00.000,Sassuolo vs Inter,—,Over 2.5 Gol,1.8,69.7,25.5,39.88,✓ Vinta,31.9
2025-26,2026-02-08T00:00:00.000,Juventus vs Lazio,—,2 - Vittoria Ospite,7.5,27.3,104.8,20.15,✗ Persa,-20.15
2025-26,2026-02-08T00:00:00.000,Juventus vs Lazio,—,X - Pareggio,4.2,29.8,25.3,9.9,✓ Vinta,31.68
2025-26,2026-02-09T00:00:00.000,Atalanta vs Cremonese,—,Over 2.5 Gol,1.73,72.9,26.1,44.73,✓ Vinta,32.65
2025-26,2026-02-14T00:00:00.000,Como vs Fiorentina,—,2 - Vittoria Ospite,4.75,35.3,67.5,22.48,✓ Vinta,84.3
2025-26,2026-02-14T00:00:00.000,Lazio vs Atalanta,—,Over 2.5 Gol,2.1,56.9,19.5,22.13,✗ Persa,-22.13
2025-26,2026-02-14T00:00:00.000,Inter vs Juventus,—,X - Pareggio,3.4,37.2,26.5,13.8,✗ Persa,-13.8
2025-26,2026-02-15T00:00:00.000,Cremonese vs Genoa,—,Over 2.5 Gol,2.63,48.1,26.5,20.34,✗ Persa,-20.34
2025-26,2026-02-15T00:00:00.000,Udinese vs Sassuolo,—,Over 2.5 Gol,2.2,52.7,15.9,16.56,✓ Vinta,19.87
2025-26,2026-02-15T00:00:00.000,Napoli vs Roma,—,X - Pareggio,3,43.5,30.4,18.98,✓ Vinta,37.96
2025-26,2026-02-15T00:00:00.000,Napoli vs Roma,—,Under 2.5 Gol,1.53,75.7,15.8,37.29,✗ Persa,-37.29
2025-26,2026-02-20T00:00:00.000,Sassuolo vs Verona,—,2 - Vittoria Ospite,5.25,33.2,74.2,21.83,✗ Persa,-21.83
2025-26,2026-02-21T00:00:00.000,Cagliari vs Lazio,—,Over 2.5 Gol,2.38,51.2,22,19.9,✗ Persa,-19.9
2025-26,2026-02-22T00:00:00.000,Milan vs Parma,—,2 - Vittoria Ospite,9.5,21,99.3,14.61,✓ Vinta,124.19
2025-26,2026-02-22T00:00:00.000,Milan vs Parma,—,X - Pareggio,5,26.4,32.2,10.08,✗ Persa,-10.08
2025-26,2026-02-22T00:00:00.000,Roma vs Cremonese,—,Over 2.5 Gol,1.98,58.3,15.5,19.72,✓ Vinta,19.33
2025-26,2026-02-28T00:00:00.000,Verona vs Napoli,—,X - Pareggio,4,29,15.8,6.6,✗ Persa,-6.6
2025-26,2026-02-28T00:00:00.000,Inter vs Genoa,—,X - Pareggio,5.5,27.3,50,13.9,✗ Persa,-13.9
2025-26,2026-02-28T00:00:00.000,Inter vs Genoa,—,2 - Vittoria Ospite,9,15.6,40.8,6.38,✗ Persa,-6.38
2025-26,2026-02-28T00:00:00.000,Como vs Lecce,—,2 - Vittoria Ospite,9.5,17.7,68,10.01,✗ Persa,-10.01
2025-26,2026-02-28T00:00:00.000,Como vs Lecce,—,X - Pareggio,4.5,29.4,32.3,11.54,✗ Persa,-11.54
2025-26,2026-03-01T00:00:00.000,Cremonese vs Milan,—,Over 2.5 Gol,1.91,66.6,27.2,37.39,✗ Persa,-37.39
2025-26,2026-03-01T00:00:00.000,Sassuolo vs Atalanta,—,2 - Vittoria Ospite,1.95,74.1,44.4,58.45,✗ Persa,-58.45
2025-26,2026-03-01T00:00:00.000,Sassuolo vs Atalanta,—,Over 2.5 Gol,1.88,72.4,36.1,51.24,✓ Vinta,45.09
2025-26,2026-03-01T00:00:00.000,Roma vs Juventus,—,X - Pareggio,3.1,40.1,24.3,14.47,✓ Vinta,30.39
2025-26,2026-03-06T00:00:00.000,Napoli vs Torino,—,X - Pareggio,3.8,31.1,18.2,8.14,✗ Persa,-8.14
2025-26,2026-03-06T00:00:00.000,Napoli vs Torino,—,Under 2.5 Gol,1.67,70.4,17.6,32.85,✗ Persa,-32.85
2025-26,2026-03-07T00:00:00.000,Cagliari vs Como,—,X - Pareggio,4,29.2,16.8,7,✗ Persa,-7
2025-26,2026-03-07T00:00:00.000,Cagliari vs Como,—,1 - Vittoria Casa,5.75,29.2,67.9,17.88,✗ Persa,-17.88
2025-26,2026-03-07T00:00:00.000,Atalanta vs Udinese,—,Over 2.5 Gol,1.91,61.2,16.9,23.25,✓ Vinta,21.16
2025-26,2026-03-07T00:00:00.000,Atalanta vs Udinese,—,1 - Vittoria Casa,1.67,69,15.3,28.56,✗ Persa,-28.56
2025-26,2026-03-09T00:00:00.000,Lazio vs Sassuolo,—,Over 2.5 Gol,2.2,64.9,42.8,44.58,✓ Vinta,53.5
2025-26,2026-03-09T00:00:00.000,Lazio vs Sassuolo,—,1 - Vittoria Casa,2.15,64.5,38.7,42.11,✓ Vinta,48.43
2025-26,2026-03-13T00:00:00.000,Torino vs Parma,—,2 - Vittoria Ospite,3.8,32,21.7,9.69,✗ Persa,-9.69
2025-26,2026-03-14T00:00:00.000,Inter vs Atalanta,—,X - Pareggio,4.33,38.2,65.6,24.63,✓ Vinta,82.02
2025-26,2026-03-14T00:00:00.000,Inter vs Atalanta,—,2 - Vittoria Ospite,5.75,25.2,44.9,11.82,✗ Persa,-11.82
2025-26,2026-03-14T00:00:00.000,Napoli vs Lecce,—,X - Pareggio,4.75,30.1,43,14.34,✗ Persa,-14.34
2025-26,2026-03-14T00:00:00.000,Udinese vs Juventus,—,X - Pareggio,4.2,29.1,22.3,8.72,✗ Persa,-8.72
2025-26,2026-03-14T00:00:00.000,Udinese vs Juventus,—,1 - Vittoria Casa,5.75,22.8,31.3,8.23,✗ Persa,-8.23
2025-26,2026-03-15T00:00:00.000,Sassuolo vs Bologna,—,2 - Vittoria Ospite,3,57.5,72.5,45.34,✓ Vinta,90.68
2025-26,2026-03-15T00:00:00.000,Sassuolo vs Bologna,—,Over 2.5 Gol,2,64.7,29.3,36.68,✗ Persa,-36.68
2025-26,2026-03-15T00:00:00.000,Como vs Roma,—,2 - Vittoria Ospite,3.6,44.5,60.1,28.88,✗ Persa,-28.88
2025-26,2026-03-15T00:00:00.000,Lazio vs Milan,—,Over 2.5 Gol,2.2,57.2,25.9,26.98,✗ Persa,-26.98
2025-26,2026-03-15T00:00:00.000,Lazio vs Milan,—,1 - Vittoria Casa,4.1,34.3,40.7,16.42,✓ Vinta,50.9
2025-26,2026-03-16T00:00:00.000,Cremonese vs Fiorentina,—,Over 2.5 Gol,1.91,63.5,21.3,29.23,✓ Vinta,26.6
2025-26,2026-03-16T00:00:00.000,Cremonese vs Fiorentina,—,2 - Vittoria Ospite,1.91,61.1,16.6,22.85,✓ Vinta,20.79
2025-26,2026-03-21T00:00:00.000,Parma vs Cremonese,—,Over 2.5 Gol,2.2,52.7,16,16.71,✗ Persa,-16.71
2025-26,2026-03-21T00:00:00.000,Milan vs Torino,—,2 - Vittoria Ospite,7.5,19.4,45.4,8.73,✗ Persa,-8.73
2025-26,2026-03-21T00:00:00.000,Milan vs Torino,—,X - Pareggio,4.75,28.2,33.9,11.3,✗ Persa,-11.3
2025-26,2026-03-22T00:00:00.000,Bologna vs Lazio,—,Over 2.5 Gol,2.3,55.3,27.1,26.08,✗ Persa,-26.08
2025-26,2026-03-22T00:00:00.000,Fiorentina vs Inter,—,X - Pareggio,4.33,27.3,18.4,6.91,✓ Vinta,23.01
2025-26,2026-03-22T00:00:00.000,Fiorentina vs Inter,—,1 - Vittoria Casa,5,27.5,37.5,11.73,✗ Persa,-11.73
2025-26,2026-04-04T00:00:00.000,Lazio vs Parma,—,2 - Vittoria Ospite,5,23.3,16.5,5.16,✗ Persa,-5.16
2025-26,2026-04-04T00:00:00.000,Sassuolo vs Cagliari,—,2 - Vittoria Ospite,4.5,45.4,104.1,37.19,✗ Persa,-37.19
2025-26,2026-04-04T00:00:00.000,Sassuolo vs Cagliari,—,Over 2.5 Gol,2.1,55.9,17.5,19.84,✓ Vinta,21.82
2025-26,2026-04-05T00:00:00.000,Cremonese vs Bologna,—,Over 2.5 Gol,2.03,62.1,26.1,31.7,✓ Vinta,32.65
2025-26,2026-04-05T00:00:00.000,Cremonese vs Bologna,—,2 - Vittoria Ospite,2.05,57.2,17.2,20.49,✓ Vinta,21.51
2025-26,2026-04-05T00:00:00.000,Inter vs Roma,—,2 - Vittoria Ospite,5.25,30.1,58.3,17.14,✗ Persa,-17.14
2025-26,2026-04-05T00:00:00.000,Inter vs Roma,—,X - Pareggio,4,32.9,31.4,13.08,✗ Persa,-13.08
2025-26,2026-04-05T00:00:00.000,Inter vs Roma,—,Under 2.5 Gol,1.91,62.1,18.7,25.63,✗ Persa,-25.63
2025-26,2026-04-06T00:00:00.000,Udinese vs Como,—,1 - Vittoria Casa,5,25.6,28.2,8.8,✗ Persa,-8.8
2025-26,2026-04-06T00:00:00.000,Juventus vs Genoa,—,2 - Vittoria Ospite,9.5,21.8,107,15.73,✗ Persa,-15.73
2025-26,2026-04-06T00:00:00.000,Juventus vs Genoa,—,X - Pareggio,4.5,29.2,31.6,11.29,✗ Persa,-11.29
2025-26,2026-04-06T00:00:00.000,Napoli vs Milan,—,1 - Vittoria Casa,2.55,46.9,19.6,15.8,✓ Vinta,24.49
2025-26,2026-04-11T00:00:00.000,Milan vs Udinese,—,2 - Vittoria Ospite,8,16,27.8,4.97,✓ Vinta,34.79
2025-26,2026-04-11T00:00:00.000,Milan vs Udinese,—,X - Pareggio,4.5,25.7,15.8,5.64,✗ Persa,-5.64
2025-26,2026-04-11T00:00:00.000,Atalanta vs Juventus,—,1 - Vittoria Casa,3.1,48.6,50.8,30.22,✗ Persa,-30.22
2025-26,2026-04-11T00:00:00.000,Cagliari vs Cremonese,—,Over 2.5 Gol,2.3,54.5,25.4,24.44,✗ Persa,-24.44
2025-26,2026-04-11T00:00:00.000,Torino vs Verona,—,Under 2.5 Gol,1.57,74.7,17.3,38.03,✗ Persa,-38.03
2025-26,2026-04-12T00:00:00.000,Parma vs Napoli,—,X - Pareggio,3.8,30.9,17.3,7.73,✓ Vinta,21.64
2025-26,2026-04-12T00:00:00.000,Parma vs Napoli,—,1 - Vittoria Casa,6,21.5,29.1,7.28,✗ Persa,-7.28
2025-26,2026-04-12T00:00:00.000,Genoa vs Sassuolo,—,1 - Vittoria Casa,2.15,54.2,16.6,18,✓ Vinta,20.7
2025-26,2026-04-13T00:00:00.000,Fiorentina vs Lazio,—,Over 2.5 Gol,2.2,55.3,21.6,22.48,✗ Persa,-22.48
2025-26,2026-04-17T00:00:00.000,Inter vs Cagliari,—,2 - Vittoria Ospite,12,12.4,49.1,5.58,✗ Persa,-5.58
2025-26,2026-04-17T00:00:00.000,Inter vs Cagliari,—,X - Pareggio,6,23.2,39.3,9.81,✗ Persa,-9.81
2025-26,2026-04-18T00:00:00.000,Udinese vs Parma,—,2 - Vittoria Ospite,3.9,38.1,48.5,20.92,✓ Vinta,60.67
2025-26,2026-04-18T00:00:00.000,Napoli vs Lazio,—,2 - Vittoria Ospite,7,20.8,45.6,9.49,✓ Vinta,56.94
2025-26,2026-04-19T00:00:00.000,Juventus vs Bologna,—,2 - Vittoria Ospite,6.5,26.9,75.1,17.06,✗ Persa,-17.06
2025-26,2026-04-19T00:00:00.000,Juventus vs Bologna,—,X - Pareggio,4.5,29.2,31.5,11.24,✗ Persa,-11.24
2025-26,2026-04-26T00:00:00.000,Fiorentina vs Sassuolo,—,Over 2.5 Gol,1.88,68.3,28.4,40.32,✗ Persa,-40.32
2025-26,2026-04-26T00:00:00.000,Fiorentina vs Sassuolo,—,1 - Vittoria Casa,1.91,68.4,30.7,42.19,✗ Persa,-42.19
2025-26,2026-04-26T00:00:00.000,Genoa vs Como,—,X - Pareggio,3.8,31.6,20.1,8.99,✗ Persa,-8.99
2025-26,2026-04-26T00:00:00.000,Genoa vs Como,—,1 - Vittoria Casa,4.5,32.2,44.8,16.01,✗ Persa,-16.01
2025-26,2026-04-26T00:00:00.000,Torino vs Inter,—,X - Pareggio,5,27.9,39.3,12.28,✓ Vinta,49.12
2025-26,2026-04-26T00:00:00.000,Torino vs Inter,—,Under 2.5 Gol,2.2,58.9,29.6,30.8,✗ Persa,-30.8
2025-26,2026-04-26T00:00:00.000,Torino vs Inter,—,1 - Vittoria Casa,7.5,17.6,32.4,6.22,✗ Persa,-6.22
